Codigo Familia;Familia;legado
700857;TAPETE FRANKFURT CORTTEX;700857-TAPETE FRANKFURT CORTTEX
700858;TAPETE BELMONT CORTTEX;700858-TAPETE BELMONT CORTTEX
700859;TAPETE SANTIAGO CORTTEX;700859-TAPETE SANTIAGO CORTTEX
700860;TAPETE CANNES CORTTEX;700860-TAPETE CANNES CORTTEX
700861;TAPETE MIAMI CORTTEX;700861-TAPETE MIAMI CORTTEX
700862;TAPETE ANTIBES CORTTEX;700862-TAPETE ANTIBES CORTTEX
700863;TAPETE BEM-VINDO BERLIM CORTTEX;700863-TAPETE BEM-VINDO BERLIM CORTTEX
700864;MANTA LE PETIT MIMO BORDADA;700864-MANTA LE PETIT MIMO BORDADA
700865;COLCHA BOUCLE CORTTEX;700865-COLCHA BOUCLE CORTTEX
700867;BOOK 4;700867-BOOK 4
700868;BOOK 5;700868-BOOK 5
700869;COBERTOR LUMINI HS CORTTEX;700869-COBERTOR LUMINI HS CORTTEX
700870;TOALHA BANH�O AURORA;700870-TOALHA BANH�O AURORA
700871;TOALHA BANH�O RAVENA;700871-TOALHA BANH�O RAVENA
700872;TOALHA BANH�O NAPOLES;700872-TOALHA BANH�O NAPOLES
700873;TOALHA BANH�O CHARLOTE;700873-TOALHA BANH�O CHARLOTE
700874;TOALHA BANHO HS;700874-TOALHA BANHO HS
700875;TOALHA ROSTO HS;700875-TOALHA ROSTO HS
700876;TOALHA TAPETE HS;700876-TOALHA TAPETE HS
700877;PECA AVULSA LENCOL HS;700877-PECA AVULSA LENCOL HS
700878;PECA AVULSA LENCOL COM ELASTICO HS;700878-PECA AVULSA LENCOL COM ELASTICO HS
700879;PECA AVULSA FRONHA HS;700879-PECA AVULSA FRONHA HS
700880;CARTELA DE AMOSTRA GRANDE - 4007;700880-CARTELA DE AMOSTRA GRANDE - 4007
700881;CARTELA DE AMOSTRA GRANDE - 3998;700881-CARTELA DE AMOSTRA GRANDE - 3998
700882;CARTELA DE AMOSTRA GRANDE - 3999;700882-CARTELA DE AMOSTRA GRANDE - 3999
700883;CARTELA DE AMOSTRA GRANDE - 3195;700883-CARTELA DE AMOSTRA GRANDE - 3195
700884;CARTELA DE AMOSTRA GRANDE - 3196;700884-CARTELA DE AMOSTRA GRANDE - 3196
700885;CARTELA DE AMOSTRA GRANDE - 3197;700885-CARTELA DE AMOSTRA GRANDE - 3197
700886;CARTELA DE AMOSTRA GRANDE - 3200;700886-CARTELA DE AMOSTRA GRANDE - 3200
700887;CARTELA DE AMOSTRA GRANDE - 3201;700887-CARTELA DE AMOSTRA GRANDE - 3201
700888;CARTELA DE AMOSTRA GRANDE - 3198;700888-CARTELA DE AMOSTRA GRANDE - 3198
700889;CARTELA DE AMOSTRA GRANDE - 3199;700889-CARTELA DE AMOSTRA GRANDE - 3199
700890;CARTELA DE AMOSTRA MEDIA - 4007;700890-CARTELA DE AMOSTRA MEDIA - 4007
700891;CARTELA DE AMOSTRA MEDIA - 3998;700891-CARTELA DE AMOSTRA MEDIA - 3998
700892;CARTELA DE AMOSTRA MEDIA - 3999;700892-CARTELA DE AMOSTRA MEDIA - 3999
700893;CARTELA DE AMOSTRA MEDIA - 3195;700893-CARTELA DE AMOSTRA MEDIA - 3195
700894;CARTELA DE AMOSTRA MEDIA - 3196;700894-CARTELA DE AMOSTRA MEDIA - 3196
700895;CARTELA DE AMOSTRA MEDIA - 3197;700895-CARTELA DE AMOSTRA MEDIA - 3197
700896;CARTELA DE AMOSTRA MEDIA - 3200;700896-CARTELA DE AMOSTRA MEDIA - 3200
700897;CARTELA DE AMOSTRA MEDIA - 3201;700897-CARTELA DE AMOSTRA MEDIA - 3201
700898;CARTELA DE AMOSTRA MEDIA - 3198;700898-CARTELA DE AMOSTRA MEDIA - 3198
700899;CARTELA DE AMOSTRA MEDIA - 3199;700899-CARTELA DE AMOSTRA MEDIA - 3199
700900;BOOK GARMATTOS 2;700900-BOOK GARMATTOS 2
700901;CARTELA DE AMOSTRA GRANDE - 4006;700901-CARTELA DE AMOSTRA GRANDE - 4006
700902;CARTELA DE AMOSTRA MEDIA - 4006;700902-CARTELA DE AMOSTRA MEDIA - 4006
700903;TAPETE MALDIVAS CORTTEX;700903-TAPETE MALDIVAS CORTTEX
700904;BOOK PASSALACQUA;700904-BOOK PASSALACQUA
700905;TAPETE MIAMI CORTTEX;700905-TAPETE MIAMI CORTTEX
700906;TAPETE VANCOUVER CORTTEX;700906-TAPETE VANCOUVER CORTTEX
700907;TAPETE MUNIQUE CORTTEX;700907-TAPETE MUNIQUE CORTTEX
700908;TAPETE ANTIBES CORTTEX;700908-TAPETE ANTIBES CORTTEX
700909;TAPETE �FESO CORTTEX;700909-TAPETE �FESO CORTTEX
700911;TAPETE CANNES CORTTEX;700911-TAPETE CANNES CORTTEX
700912;TAPETE BELMONT CORTTEX;700912-TAPETE BELMONT CORTTEX
700913;TAPETE DINAMARCA CORTTEX;700913-TAPETE DINAMARCA CORTTEX
700914;TAPETE FRANKFURT CORTTEX;700914-TAPETE FRANKFURT CORTTEX
700915;TAPETE SAINT-TROPEZ CORTTEX;700915-TAPETE SAINT-TROPEZ CORTTEX
700916;TAPETE SANTIAGO CORTTEX;700916-TAPETE SANTIAGO CORTTEX
700917;BOOK TELLA;700917-BOOK TELLA
700918;BOOK ADRIANA;700918-BOOK ADRIANA
700919;TAPETE HANOVER CORTTEX;700919-TAPETE HANOVER CORTTEX
700920;BOOK KSM;700920-BOOK KSM
700921;LENCOL HOME DESIGN PERCAL 200 FIOS CORTTEX;700921-LENCOL HOME DESIGN PERCAL 200 FIOS CORTTEX
700922;TAPETE CROACIA CORTTEX;700922-TAPETE CROACIA CORTTEX
700923;EDREDOM MICROTEC 200 FIOS C CORTTEX ;700923-EDREDOM MICROTEC 200 FIOS C CORTTEX 
700924;CARTELA DE AMOSTRA GRANDE - 3222;700924-CARTELA DE AMOSTRA GRANDE - 3222
700925;CARTELA DE AMOSTRA GRANDE - 3223;700925-CARTELA DE AMOSTRA GRANDE - 3223
700926;CARTELA DE AMOSTRA GRANDE - 3227;700926-CARTELA DE AMOSTRA GRANDE - 3227
700927;CARTELA DE AMOSTRA GRANDE - 3285;700927-CARTELA DE AMOSTRA GRANDE - 3285
700928;CARTELA DE AMOSTRA MEDIA - 3222;700928-CARTELA DE AMOSTRA MEDIA - 3222
700929;CARTELA DE AMOSTRA MEDIA - 3223;700929-CARTELA DE AMOSTRA MEDIA - 3223
700930;CARTELA DE AMOSTRA MEDIA - 3227;700930-CARTELA DE AMOSTRA MEDIA - 3227
700931;CARTELA DE AMOSTRA MEDIA - 3285;700931-CARTELA DE AMOSTRA MEDIA - 3285
700932;COBERTOR BERCO ASPEN CORTTEX 90 cm X 1,00 m                      ;700932-COBERTOR BERCO ASPEN CORTTEX 90 cm X 1,00 m                      
700933;COBERTOR BERCO BOSTON CORTTEX 90 cm X 1,00 m                     ;700933-COBERTOR BERCO BOSTON CORTTEX 90 cm X 1,00 m                     
700934;COBERTOR BERCO DEXTER CORTTEX 90 cm X 1,00 m                     ;700934-COBERTOR BERCO DEXTER CORTTEX 90 cm X 1,00 m                     
700935;COBERTOR BERCO LUGANO CORTTEX 90 cm X 1,00 m                     ;700935-COBERTOR BERCO LUGANO CORTTEX 90 cm X 1,00 m                     
700936;COBERTOR BERCO SOFT 500 CORTTEX 90 cm X 1,00 m                   ;700936-COBERTOR BERCO SOFT 500 CORTTEX 90 cm X 1,00 m                   
700937;MANTA BERCO HOME DESIGN 200 LISA CORTTEX 90 cm X 1,00 m          ;700937-MANTA BERCO HOME DESIGN 200 LISA CORTTEX 90 cm X 1,00 m          
700938;MANTA BERCO SHINE 200 CORTTEX 90 cm X 1,00 m                     ;700938-MANTA BERCO SHINE 200 CORTTEX 90 cm X 1,00 m                     
700940;BOOK REVEST;700940-BOOK REVEST
700942;LENCOL COM ELASTICO ATTUALE 150 FIOS CORTTEX;700942-LENCOL COM ELASTICO ATTUALE 150 FIOS CORTTEX
700943;LENCOL COM ELASTICO ESSENCIALE CORTTEX;700943-LENCOL COM ELASTICO ESSENCIALE CORTTEX
700944;LENCOL COM ELASTICO LISO HD PERCAL 200FIOS;700944-LENCOL COM ELASTICO LISO HD PERCAL 200FIOS
700945;LENCOL COM ELASTICO MICROTEC 200 FIOS CORTTEX;700945-LENCOL COM ELASTICO MICROTEC 200 FIOS CORTTEX
700946;FRONHA ATTUALE 150 FIOS CORTTEX;700946-FRONHA ATTUALE 150 FIOS CORTTEX
700947;FRONHA ESSENCIALE CORTTEX;700947-FRONHA ESSENCIALE CORTTEX
700948;FRONHA HOME DESIGN PERCAL 200 FIOS CORTTEX;700948-FRONHA HOME DESIGN PERCAL 200 FIOS CORTTEX
700949;FRONHA  MICROTEC 200 FIOS;700949-FRONHA  MICROTEC 200 FIOS
700950;FRONHA HOME DESIGN PERCAL 200 FIOS FARDO CORTTEX;700950-FRONHA HOME DESIGN PERCAL 200 FIOS FARDO CORTTEX
700951;FRONHA SUPERCAL CORTTEX;700951-FRONHA SUPERCAL CORTTEX
700952;LENCOL DE CIMA SUPERCAL  CORTTEX;700952-LENCOL DE CIMA SUPERCAL  CORTTEX
700953;LENCOL COM EL�STICO SUPERCAL  CORTTEX;700953-LENCOL COM EL�STICO SUPERCAL  CORTTEX
700954;MANTA CELTA LISA DCASA;700954-MANTA CELTA LISA DCASA
700955;BOOK F M C;700955-BOOK F M C
700956;FRONHA MICROTEC 200 FIOS FARDO CORTTEX;700956-FRONHA MICROTEC 200 FIOS FARDO CORTTEX
700957;FRONHA STUDIO MIX FARDO CORTTEX;700957-FRONHA STUDIO MIX FARDO CORTTEX
700958;FRONHA SUPERCAL FARDO CORTTEX;700958-FRONHA SUPERCAL FARDO CORTTEX
700959;TOALHA PRAIA CAPRI CORTTEX;700959-TOALHA PRAIA CAPRI CORTTEX
700960;TOALHA PRAIA PUGLIA CORTTEX;700960-TOALHA PRAIA PUGLIA CORTTEX
700961;BOOK ARTCOURO CORTTEX;700961-BOOK ARTCOURO CORTTEX
700962;JOGO DE BANHEIRO ACONCHEGO 2 PE�AS;700962-JOGO DE BANHEIRO ACONCHEGO 2 PE�AS
700963;TOALHA BEACH CORTTEX;700963-TOALHA BEACH CORTTEX
700964;TAPETE JAP�O CORTTEX;700964-TAPETE JAP�O CORTTEX
700965;TAPETE JAP�O CORTTEX;700965-TAPETE JAP�O CORTTEX
700966;TAPETE JAP�O CORTTEX;700966-TAPETE JAP�O CORTTEX
700967;TAPETE JAP�O CORTTEX;700967-TAPETE JAP�O CORTTEX
700968;TOALHA ROSTO DAHLIA CORTTEX;700968-TOALHA ROSTO DAHLIA CORTTEX
700969;TOALHA BANHO DAHLIA CORTTEX;700969-TOALHA BANHO DAHLIA CORTTEX
700970;TOALHA BANHAO DAHLIA CORTTEX;700970-TOALHA BANHAO DAHLIA CORTTEX
700971;TOALHA ROSTO LOUISE CORTTEX;700971-TOALHA ROSTO LOUISE CORTTEX
700972;TOALHA BANHO LOUISE CORTTEX;700972-TOALHA BANHO LOUISE CORTTEX
700973;TOALHA BANHAO LOUISE CORTTEX;700973-TOALHA BANHAO LOUISE CORTTEX
700974;TOALHA ROSTO MAYA CORTTEX;700974-TOALHA ROSTO MAYA CORTTEX
700975;TOALHA BANHO MAYA CORTTEX;700975-TOALHA BANHO MAYA CORTTEX
700976;TOALHA BANHAO MAYA CORTTEX;700976-TOALHA BANHAO MAYA CORTTEX
700977;TOALHA ROSTO TREVISO CORTTEX;700977-TOALHA ROSTO TREVISO CORTTEX
700978;TOALHA BANHO TREVISO CORTTEX;700978-TOALHA BANHO TREVISO CORTTEX
700979;TOALHA BANHAO TREVISO CORTTEX;700979-TOALHA BANHAO TREVISO CORTTEX
700981;BOOK TEXTIBA 2;700981-BOOK TEXTIBA 2
700982;BOOK CHINELATO;700982-BOOK CHINELATO
700983;BOOK LUCIA;700983-BOOK LUCIA
700984;BOOK DISTEMA EXC;700984-BOOK DISTEMA EXC
700985;TOALHA ROSTO PERFORMANCE ZERO TWIST CORTTEX;700985-TOALHA ROSTO PERFORMANCE ZERO TWIST CORTTEX
700986;TOALHA BANHO PERFORMANCE ZERO TWIST CORTTEX;700986-TOALHA BANHO PERFORMANCE ZERO TWIST CORTTEX
700987;TOALHA BANHAO PERFORMANCE ZERO TWIST CORTTEX;700987-TOALHA BANHAO PERFORMANCE ZERO TWIST CORTTEX
700988;TOALHA ROSTO SUPER SOFT ARABESCO ZERO TWIST CORTTX;700988-TOALHA ROSTO SUPER SOFT ARABESCO ZERO TWIST CORTTX
700989;TOALHA BANHO SUPER SOFT ARABESCO ZERO TWIST CORTTX;700989-TOALHA BANHO SUPER SOFT ARABESCO ZERO TWIST CORTTX
700990;TOALHA BANHAO SUPER SOFT ARABESCO ZERO TWIST CORTT;700990-TOALHA BANHAO SUPER SOFT ARABESCO ZERO TWIST CORTT
700991;TOALHA ROSTO SUPER SOFT GEOMETRICO ZERO TWIST CORT;700991-TOALHA ROSTO SUPER SOFT GEOMETRICO ZERO TWIST CORT
700992;TOALHA BANHO SUPER SOFT GEOMETRICO ZERO TWIST CORT;700992-TOALHA BANHO SUPER SOFT GEOMETRICO ZERO TWIST CORT
700993;TOALHA BANHAO SUPER SOFT GEOMETRICO ZERO TWIST COR;700993-TOALHA BANHAO SUPER SOFT GEOMETRICO ZERO TWIST COR
700994;TOALHA ROSTO FERRARA CORTTEX;700994-TOALHA ROSTO FERRARA CORTTEX
700995;TOALHA BANHO FERRARA CORTTEX;700995-TOALHA BANHO FERRARA CORTTEX
700996;TOALHA BANHAO FERRARA CORTTEX;700996-TOALHA BANHAO FERRARA CORTTEX
700997;TOALHA ROSTO NANCY CORTTEX;700997-TOALHA ROSTO NANCY CORTTEX
700998;TOALHA BANHO NANCY CORTTEX;700998-TOALHA BANHO NANCY CORTTEX
700999;TOALHA BANHAO NANCY CORTTEX;700999-TOALHA BANHAO NANCY CORTTEX
701000;TOALHA ROSTO VERONA CORTTEX;701000-TOALHA ROSTO VERONA CORTTEX
701001;TOALHA BANHO VERONA CORTTEX;701001-TOALHA BANHO VERONA CORTTEX
701002;TOALHA BANHAO VERONA CORTTEX;701002-TOALHA BANHAO VERONA CORTTEX
701003;CARTELA DE AMOSTRA GRANDE - 3268;701003-CARTELA DE AMOSTRA GRANDE - 3268
701004;CARTELA DE AMOSTRA GRANDE - 3269;701004-CARTELA DE AMOSTRA GRANDE - 3269
701005;CARTELA DE AMOSTRA GRANDE - 3245;701005-CARTELA DE AMOSTRA GRANDE - 3245
701006;CARTELA DE AMOSTRA GRANDE - 3246;701006-CARTELA DE AMOSTRA GRANDE - 3246
701007;CARTELA DE AMOSTRA GRANDE - 4009;701007-CARTELA DE AMOSTRA GRANDE - 4009
701008;CARTELA DE AMOSTRA MEDIA - 3268;701008-CARTELA DE AMOSTRA MEDIA - 3268
701009;CARTELA DE AMOSTRA MEDIA - 3269;701009-CARTELA DE AMOSTRA MEDIA - 3269
701010;CARTELA DE AMOSTRA MEDIA - 3245;701010-CARTELA DE AMOSTRA MEDIA - 3245
701011;CARTELA DE AMOSTRA MEDIA - 3246;701011-CARTELA DE AMOSTRA MEDIA - 3246
701012;CARTELA DE AMOSTRA MEDIA - 4009;701012-CARTELA DE AMOSTRA MEDIA - 4009
701013;LENCOL COM ELASTICO STUDIO MIX FARDO CORTTEX;701013-LENCOL COM ELASTICO STUDIO MIX FARDO CORTTEX
701014;COLCHA ANTILLY CORTTEX ;701014-COLCHA ANTILLY CORTTEX 
701015;COLCHA CELINE CORTTEX;701015-COLCHA CELINE CORTTEX
701016;COLCHA BELTON CORTTEX;701016-COLCHA BELTON CORTTEX
701017;BOOK SIMPLASTIC;701017-BOOK SIMPLASTIC
701018;JOGO DE CAMA STUDIO MIX CORTTEX;701018-JOGO DE CAMA STUDIO MIX CORTTEX
701019;BOOK SOUSA;701019-BOOK SOUSA
701020;TOALHA JACQUARD ADANA LISA CORTTEX ;701020-TOALHA JACQUARD ADANA LISA CORTTEX 
701021;TOALHA JACQUARD LOTUS LISA CORTTEX ;701021-TOALHA JACQUARD LOTUS LISA CORTTEX 
701022;TOALHA JACQUARD MARDIN LISA CORTTEX ;701022-TOALHA JACQUARD MARDIN LISA CORTTEX 
701023;TOALHA JACQUARD RAFINA LISA CORTTEX ;701023-TOALHA JACQUARD RAFINA LISA CORTTEX 
701024;COBERTOR BERCO AUSTIN CORTTEX                ;701024-COBERTOR BERCO AUSTIN CORTTEX                
701025;TAPETE ACONCHEGO CORTTEX;701025-TAPETE ACONCHEGO CORTTEX
701026;BOOK NASSIF ARTCOURO;701026-BOOK NASSIF ARTCOURO
701027;BOOK DISTEMA ARTCOURO;701027-BOOK DISTEMA ARTCOURO
701028;FRONHA ATTUALE LISO 150 FIOS CORTTEX;701028-FRONHA ATTUALE LISO 150 FIOS CORTTEX
701029;FRONHA  MICROTEC LISO 200 FIOS;701029-FRONHA  MICROTEC LISO 200 FIOS
701030;LENCOL COM ELASTICO LISO ATTUALE 150 FIOS CORTTEX;701030-LENCOL COM ELASTICO LISO ATTUALE 150 FIOS CORTTEX
701031;LENCOL COM ELASTICO LISO MICROTEC 200 FIOS CORTTEX;701031-LENCOL COM ELASTICO LISO MICROTEC 200 FIOS CORTTEX
701032;COBERTOR CHAMONIX CORTTEX;701032-COBERTOR CHAMONIX CORTTEX
701033;COBERTOR  LUSTER EST FARDO ;701033-COBERTOR  LUSTER EST FARDO 
701034;COBERTOR  STUDIO MIX FARDO;701034-COBERTOR  STUDIO MIX FARDO
701035;COBERTOR TURIM CORTTEX;701035-COBERTOR TURIM CORTTEX
701036;COBERTOR TURIM FARDO CORTTEX;701036-COBERTOR TURIM FARDO CORTTEX
701037;COBERTOR ZERMAT CORTTEX;701037-COBERTOR ZERMAT CORTTEX
701039;BOOK SO SO DECOR;701039-BOOK SO SO DECOR
701040;MAQ COSTURA AUT P/TEC INARMEG MOD SEWING SPEED 1;701040-MAQ COSTURA AUT P/TEC INARMEG MOD SEWING SPEED 1
701041;COLCHA MILAO COLOR ART LISA FARDO;701041-COLCHA MILAO COLOR ART LISA FARDO
701042;COLCHA PARIS COLOR ART FARDO;701042-COLCHA PARIS COLOR ART FARDO
701043;KIT COZINHA GOURMET 2 PECAS CORTTEX;701043-KIT COZINHA GOURMET 2 PECAS CORTTEX
701044;TAPETE BELMONT BOBINA CORTTEX;701044-TAPETE BELMONT BOBINA CORTTEX
701045;TAPETE EMBORRACHADO ROMA CORTTEX;701045-TAPETE EMBORRACHADO ROMA CORTTEX
701046;MANTA SHINE 200 CINTA T CORTTEX;701046-MANTA SHINE 200 CINTA T CORTTEX
701049;CARTELA DE AMOSTRA GRANDE - 3080;701049-CARTELA DE AMOSTRA GRANDE - 3080
701050;CARTELA DE AMOSTRA GRANDE - 3114;701050-CARTELA DE AMOSTRA GRANDE - 3114
701051;CARTELA DE AMOSTRA GRANDE - 3115;701051-CARTELA DE AMOSTRA GRANDE - 3115
701052;CARTELA DE AMOSTRA GRANDE - 3116;701052-CARTELA DE AMOSTRA GRANDE - 3116
701053;CARTELA DE AMOSTRA GRANDE - 3137;701053-CARTELA DE AMOSTRA GRANDE - 3137
701054;CARTELA DE AMOSTRA GRANDE - 3138;701054-CARTELA DE AMOSTRA GRANDE - 3138
701055;CARTELA DE AMOSTRA GRANDE - 3139;701055-CARTELA DE AMOSTRA GRANDE - 3139
701056;CARTELA DE AMOSTRA GRANDE - 3229;701056-CARTELA DE AMOSTRA GRANDE - 3229
701057;CARTELA DE AMOSTRA GRANDE - 3272;701057-CARTELA DE AMOSTRA GRANDE - 3272
701058;CARTELA DE AMOSTRA GRANDE - 3273;701058-CARTELA DE AMOSTRA GRANDE - 3273
701059;CARTELA DE AMOSTRA GRANDE - 3274;701059-CARTELA DE AMOSTRA GRANDE - 3274
701060;CARTELA DE AMOSTRA GRANDE - 3294;701060-CARTELA DE AMOSTRA GRANDE - 3294
701061;CARTELA DE AMOSTRA GRANDE - 3300;701061-CARTELA DE AMOSTRA GRANDE - 3300
701062;CARTELA DE AMOSTRA GRANDE - 3301;701062-CARTELA DE AMOSTRA GRANDE - 3301
701063;CARTELA DE AMOSTRA GRANDE - 3302;701063-CARTELA DE AMOSTRA GRANDE - 3302
701064;CARTELA DE AMOSTRA MEDIA - 3080;701064-CARTELA DE AMOSTRA MEDIA - 3080
701065;CARTELA DE AMOSTRA MEDIA - 3114;701065-CARTELA DE AMOSTRA MEDIA - 3114
701066;CARTELA DE AMOSTRA MEDIA - 3115;701066-CARTELA DE AMOSTRA MEDIA - 3115
701067;CARTELA DE AMOSTRA MEDIA - 3116;701067-CARTELA DE AMOSTRA MEDIA - 3116
701068;CARTELA DE AMOSTRA MEDIA - 3137;701068-CARTELA DE AMOSTRA MEDIA - 3137
701069;CARTELA DE AMOSTRA MEDIA - 3138;701069-CARTELA DE AMOSTRA MEDIA - 3138
701070;CARTELA DE AMOSTRA MEDIA - 3139;701070-CARTELA DE AMOSTRA MEDIA - 3139
701071;CARTELA DE AMOSTRA MEDIA - 3229;701071-CARTELA DE AMOSTRA MEDIA - 3229
701072;CARTELA DE AMOSTRA MEDIA - 3272;701072-CARTELA DE AMOSTRA MEDIA - 3272
701073;CARTELA DE AMOSTRA MEDIA - 3273;701073-CARTELA DE AMOSTRA MEDIA - 3273
701074;CARTELA DE AMOSTRA MEDIA - 3274;701074-CARTELA DE AMOSTRA MEDIA - 3274
701075;CARTELA DE AMOSTRA MEDIA - 3294;701075-CARTELA DE AMOSTRA MEDIA - 3294
701076;CARTELA DE AMOSTRA MEDIA - 3300;701076-CARTELA DE AMOSTRA MEDIA - 3300
701077;CARTELA DE AMOSTRA MEDIA - 3301;701077-CARTELA DE AMOSTRA MEDIA - 3301
701078;CARTELA DE AMOSTRA MEDIA - 3302;701078-CARTELA DE AMOSTRA MEDIA - 3302
701079;FRONHA 2 PCS ATTUALE LISO 150 FIOS CORTTEX;701079-FRONHA 2 PCS ATTUALE LISO 150 FIOS CORTTEX
701082;FRONHA 2PCS LISA HOME DESIGN PERCAL 200FIOS CORTTE;701082-FRONHA 2PCS LISA HOME DESIGN PERCAL 200FIOS CORTTE
701083;FRONHA 2 PCS MICROTEC 200 FIOS CORTTEX;701083-FRONHA 2 PCS MICROTEC 200 FIOS CORTTEX
701084;FRONHA 2 PCS MICROTEC LISO 200 FIOS CORTTEX;701084-FRONHA 2 PCS MICROTEC LISO 200 FIOS CORTTEX
701087;BOOK PAULINHO;701087-BOOK PAULINHO
701088;BOOK AMAZONAS;701088-BOOK AMAZONAS
701089;BOOK MARCELA;701089-BOOK MARCELA
701090;BOOK GG LINHA POPULAR;701090-BOOK GG LINHA POPULAR
701091;BOOK GG PVC;701091-BOOK GG PVC
701093;TOALHA ROSTO VENEZA 50 CM X 70 CM;701093-TOALHA ROSTO VENEZA 50 CM X 70 CM
701094;TOALHA BANHAO VENEZA 80 CM X 150 CM;701094-TOALHA BANHAO VENEZA 80 CM X 150 CM
701095;BOOK JC DECOR;701095-BOOK JC DECOR
701096;TOALHA PRAIA LEBES CORTTEX;701096-TOALHA PRAIA LEBES CORTTEX
701097;COLCHA SERENA CORTTEX;701097-COLCHA SERENA CORTTEX
701098;JOGO DE CAMA 400 FIOS ELEGANCE ESTAMPADO;701098-JOGO DE CAMA 400 FIOS ELEGANCE ESTAMPADO
701099;JOGO DE CAMA 400 FIOS ELEGANCE LISO CORTTEX;701099-JOGO DE CAMA 400 FIOS ELEGANCE LISO CORTTEX
701101;BOOK SOUSA;701101-BOOK SOUSA
701102;TOALHA ROSTO SUPER SOFT LYON;701102-TOALHA ROSTO SUPER SOFT LYON
701103;TOALHA BANHAO SUPER SOFT LYON;701103-TOALHA BANHAO SUPER SOFT LYON
701104;BOOK MARPE;701104-BOOK MARPE
701105;TECIDO MANTA EST PARA REINDUSTRIALIZACAO;701105-TECIDO MANTA EST PARA REINDUSTRIALIZACAO
701106;TECIDO MANTA LISA PARA REINDUSTRIALIZACAO;701106-TECIDO MANTA LISA PARA REINDUSTRIALIZACAO
701107;COLCHA MONACO ATTUALE;701107-COLCHA MONACO ATTUALE
701108;TOALHA PISO JACQUARD ISTAMBUL CORTTEX;701108-TOALHA PISO JACQUARD ISTAMBUL CORTTEX
701109;TAPETE LIZ CORTTEX;701109-TAPETE LIZ CORTTEX
701110;LENCOL DE CIMA ATTUALE 150 FIOS CORTTEX;701110-LENCOL DE CIMA ATTUALE 150 FIOS CORTTEX
701111;CARTELA DE AMOSTRA GRANDE - 3311;701111-CARTELA DE AMOSTRA GRANDE - 3311
701112;CARTELA DE AMOSTRA GRANDE - 2820;701112-CARTELA DE AMOSTRA GRANDE - 2820
701113;CARTELA DE AMOSTRA GRANDE - 3136;701113-CARTELA DE AMOSTRA GRANDE - 3136
701114;CARTELA DE AMOSTRA MEDIA - 3311;701114-CARTELA DE AMOSTRA MEDIA - 3311
701115;CARTELA DE AMOSTRA MEDIA - 2820;701115-CARTELA DE AMOSTRA MEDIA - 2820
701116;CARTELA DE AMOSTRA MEDIA - 3136;701116-CARTELA DE AMOSTRA MEDIA - 3136
701117;CARTELA DE AMOSTRA MEDIA - 2861;701117-CARTELA DE AMOSTRA MEDIA - 2861
701118;LENCOL DE CIMA ESSENCIALE CORTTEX;701118-LENCOL DE CIMA ESSENCIALE CORTTEX
701119;LENCOL DE CIMA HOME DESIGN PERCAL 200 FIOS CORTTEX;701119-LENCOL DE CIMA HOME DESIGN PERCAL 200 FIOS CORTTEX
701120;LENCOL DE CIMA EMENDA ESSENCIALE CORTTEX;701120-LENCOL DE CIMA EMENDA ESSENCIALE CORTTEX
701121;LENCOL DE CIMA EMENDA ATTUALE 150 FIOS CORTTEX;701121-LENCOL DE CIMA EMENDA ATTUALE 150 FIOS CORTTEX
701122;LENCOL DE CIMA EMENDA H D PERCAL 200 FIOS CORTTEX;701122-LENCOL DE CIMA EMENDA H D PERCAL 200 FIOS CORTTEX
701123;LENCOL DE CIMA EMENDA MICROTEC 200 FIOS CORTTEX;701123-LENCOL DE CIMA EMENDA MICROTEC 200 FIOS CORTTEX
701125;LENCOL DE CIMA MICROTEC 200 FIOS CORTTEX;701125-LENCOL DE CIMA MICROTEC 200 FIOS CORTTEX
701126;LENCOL DE CIMA SUPERCAL CORTTEX;701126-LENCOL DE CIMA SUPERCAL CORTTEX
701127;CARTELA DE AMOSTRA GRANDE - 3316;701127-CARTELA DE AMOSTRA GRANDE - 3316
701128;CARTELA DE AMOSTRA MEDIA - 3316;701128-CARTELA DE AMOSTRA MEDIA - 3316
701129;CARTELA DE AMOSTRA GRANDE - 3318;701129-CARTELA DE AMOSTRA GRANDE - 3318
701130;CARTELA DE AMOSTRA MEDIA - 3318;701130-CARTELA DE AMOSTRA MEDIA - 3318
701131;JOGO DE CAMA ATTUALE 150 FIOS CORTTEX;701131-JOGO DE CAMA ATTUALE 150 FIOS CORTTEX
701132;JOGO DE CAMA ESSENCIALE CORTTEX;701132-JOGO DE CAMA ESSENCIALE CORTTEX
701134;CARTELA DE AMOSTRA GRANDE - 3322;701134-CARTELA DE AMOSTRA GRANDE - 3322
701135;CARTELA DE AMOSTRA GRANDE - 3323;701135-CARTELA DE AMOSTRA GRANDE - 3323
701136;CARTELA DE AMOSTRA GRANDE - 3324;701136-CARTELA DE AMOSTRA GRANDE - 3324
701137;CARTELA DE AMOSTRA MEDIA - 3322;701137-CARTELA DE AMOSTRA MEDIA - 3322
701138;CARTELA DE AMOSTRA MEDIA - 3323;701138-CARTELA DE AMOSTRA MEDIA - 3323
701139;CARTELA DE AMOSTRA MEDIA - 3324;701139-CARTELA DE AMOSTRA MEDIA - 3324
701140;CARTELA DE AMOSTRA GRANDE - 3327;701140-CARTELA DE AMOSTRA GRANDE - 3327
